,id,budget,homepage,original_language,popularity,popularity_cat,release_date,year,month,runtime,revenue,best_seller,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,TV Movie,War,Western,lang_cnt,performance_lead_actor,female_actor_count,male_actor_count,unkown_gender_actor_count,country_cnt,cnt_crew
2246,2246,25000000,0,en,13.083718299865723,Superb,4/9/04,2004,4,108.0,30411183.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,5.0,0.0,1.0,102.0
2247,2247,0,1,en,8.067118644714355,High,7/22/16,2016,7,90.0,4417667.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,1.0,10.0
2248,2248,20000000,1,en,7.120402812957764,High,9/1/10,2010,9,105.0,31327899.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,13.0,0.0,1.0,18.0
2249,2249,33000000,1,en,7.781292915344238,High,3/15/02,2002,3,100.0,102984862.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,4.0,9.0,0.0,4.0,103.0
2250,2250,15000000,0,en,8.735447883605957,High,12/27/07,2007,12,126.0,30226144.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,6.0,20.0,0.0,1.0,24.0
2251,2251,0,0,en,4.0609660148620605,Medium,5/14/15,2015,5,97.0,228136.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,15.0
2252,2252,130,0,hi,2.402031898498535,Low,8/31/11,2011,8,130.0,8.0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,8.0,0.0,1.0,4.0
2253,2253,19000000,0,en,13.088552474975586,Superb,4/15/05,2005,4,90.0,108047131.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,2.0,3.0,0.0,1.0,26.0
2254,2254,0,1,pt,3.527211904525757,Medium,8/31/07,2007,8,106.0,307076.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,12.0
2255,2255,11000000,1,fr,7.250133991241455,High,1/9/08,2008,1,106.0,53191886.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,10.0,0.0,1.0,21.0
2256,2256,1,0,en,1.3370959758758545,Low,4/23/99,1999,4,95.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,1.0,4.0
2257,2257,0,0,fr,1.4841090440750122,Low,10/30/91,1991,10,158.0,138000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,5.0
2258,2258,7000000,1,en,6.012720108032227,High,9/30/05,2005,9,114.0,49084830.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,9.0,0.0,2.0,22.0
2259,2259,90000000,0,en,8.184815406799316,High,6/30/95,1995,6,96.0,113493481.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0,3.0,9.0,0.0,1.0,20.0
2260,2260,0,1,en,5.923903942108154,Medium,8/15/08,2008,8,99.0,1829917.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,6.0,0.0,1.0,16.0
2261,2261,3800000,1,en,2.8949239253997803,Low,6/10/09,2009,6,84.0,111731.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,1.0,1.0,1.0
2262,2262,0,0,en,2.3261189460754395,Low,2/17/89,1989,2,98.0,4557214.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,4.0,13.0,0.0,1.0,12.0
2263,2263,56000000,1,en,12.136157989501953,Superb,1/18/13,2013,1,109.0,19701164.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,4.0,10.0,0.0,1.0,65.0
2264,2264,0,0,en,3.316857099533081,Medium,2/14/13,2013,2,100.0,7965.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,6.0
2265,2265,15000000,0,en,5.952494144439697,Medium,12/9/88,1988,12,107.0,216614388.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,8.0,19.0,0.0,1.0,18.0
2266,2266,500000,0,en,0.3701139986515045,Low,9/25/95,1995,9,157.0,500000.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,6.0,0.0,1.0,5.0
2267,2267,70000000,0,en,9.963079452514648,Superb,12/15/00,2000,12,127.0,374111707.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,26.0,0.0,1.0,95.0
2268,2268,0,1,en,2.844533920288086,Low,2/16/09,2009,2,103.0,90508336.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,7.0,0.0,1.0,3.0
2269,2269,20000000,1,en,5.970067024230957,Medium,10/14/07,2007,10,128.0,73276047.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,8.0,0.0,2.0,16.0
2270,2270,30000000,0,en,10.251029968261719,Superb,8/10/01,2001,8,108.0,287553595.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,24.0,0.0,1.0,109.0
2271,2271,500000,0,en,8.212398529052734,High,10/2/73,1973,10,110.0,3000000.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,1.0,9.0
2272,2272,4500000,0,de,5.696839809417725,Medium,7/4/04,2004,7,117.0,3764219.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,10.0
2273,2273,1700000,0,en,6.115299224853516,High,1/20/09,2009,1,77.0,1007962.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,0.0,1.0,11.0
2274,2274,8000000,0,en,6.230854034423828,High,4/3/92,1992,4,124.0,21706101.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,28.0,1.0,1.0,11.0
2275,2275,60000000,1,en,15.037993431091309,Superb,3/2/16,2016,3,99.0,205754447.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,3.0,11.0,0.0,3.0,101.0
2276,2276,10000000,0,en,11.119592666625977,Superb,5/16/07,2007,5,111.0,21786738.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,3.0,22.0
2277,2277,0,1,no,10.287126541137695,Superb,2/12/14,2014,2,100.0,37473.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,11.0,0.0,1.0,12.0
2278,2278,8000000,1,fr,7.321152210235596,High,10/12/16,2016,10,66.0,292279.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3.0,8.0,0.0,2.0,15.0
2279,2279,100000000,0,en,8.903754234313965,High,8/15/02,2002,8,95.0,7103973.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,3.0,6.0,0.0,2.0,9.0
2280,2280,10000000,0,en,6.063808917999268,High,2/14/07,2007,2,100.0,31609243.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,0.0,1.0,12.0
2281,2281,17000000,1,en,5.498818874359131,Medium,10/27/11,2011,10,98.0,3696232.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,1.0,67.0
2282,2282,0,0,en,6.42271089553833,High,4/10/98,1998,4,103.0,7985929.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,10.0,0.0,,33.0
2283,2283,6000000,0,en,11.461437225341797,Superb,7/26/85,1985,7,90.0,40940662.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,0.0,1.0,16.0
2284,2284,0,1,en,4.4028401374816895,Medium,8/8/12,2012,8,92.0,3903479.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,3.0,0.0,1.0,10.0
2285,2285,22000000,1,ja,9.409701347351074,Superb,7/29/06,2006,7,115.0,68000000.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,14.0
2286,2286,0,1,en,8.374039649963379,High,10/28/07,2007,10,100.0,1200398.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,0.0,1.0,14.0
2287,2287,75000000,1,en,7.7629170417785645,High,11/2/11,2011,11,104.0,152930623.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,8.0,22.0,0.0,1.0,19.0
2288,2288,18000000,0,hi,1.3779929876327515,Low,5/15/15,2015,5,151.0,1500000.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,7.0,0.0,1.0,31.0
2289,2289,12823507,0,ru,2.9811840057373047,Low,9/29/16,2016,9,110.0,6101904.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,5.0,0.0,1.0,5.0
2290,2290,23000000,0,en,3.612088918685913,Medium,10/7/94,1994,10,76.0,71368.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,19.0
2291,2291,24000000,1,en,16.195894241333008,Superb,2/21/03,2003,2,91.0,87055349.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,0.0,1.0,12.0
2292,2292,16000000,0,en,2.8904619216918945,Low,8/15/97,1997,8,97.0,1686429.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,11.0,0.0,1.0,10.0
2293,2293,0,0,ru,0.43602800369262695,Low,10/9/09,2009,10,110.0,50656.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,4.0
2294,2294,18000000,1,en,88.43923950195312,Superb,4/27/17,2017,4,110.0,20497844.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,11.0,25.0,1.0,1.0,92.0
2295,2295,0,0,en,0.1146090030670166,Low,4/14/89,1989,4,102.0,147542.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,16.0,0.0,1.0,6.0
2296,2296,400000,0,en,0.0388760007917881,Low,3/7/08,2008,3,80.0,5255.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,,1.0
2297,2297,90000000,0,en,8.684891700744629,High,12/18/13,2013,12,114.0,188133322.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,3.0,0.0,1.0,21.0
2298,2298,85000000,0,en,8.326699256896973,High,3/3/08,2008,3,88.0,297138014.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,4.0,8.0,0.0,1.0,18.0
2299,2299,0,0,da,4.472891807556152,Medium,7/15/08,2008,7,90.0,179943.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,9.0,0.0,1.0,4.0
2300,2300,60000000,0,en,13.155900955200195,Superb,6/4/98,1998,6,103.0,264118201.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,12.0,0.0,1.0,29.0
2301,2301,2380000,1,en,2.5146379470825195,Low,9/12/06,2006,9,101.0,8176544.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,1.0,14.0
2302,2302,0,0,ru,1.2389709949493408,Low,6/8/06,2006,6,101.0,1110566.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,2.0
2303,2303,0,0,de,0.002228999976068735,Low,3/14/96,1996,3,,65335.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,5.0,0.0,1.0,
2304,2304,12000000,0,en,15.698432922363281,Superb,12/13/73,1973,12,151.0,53267000.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,11.0,0.0,1.0,36.0
2305,2305,48000000,0,en,10.639244079589844,Superb,6/14/91,1991,6,143.0,390493908.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,5.0,10.0,0.0,1.0,9.0
2306,2306,35000000,0,en,6.906579971313477,High,5/8/15,2015,5,87.0,51680201.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,16.0,43.0,1.0,1.0,18.0
2307,2307,0,1,ja,6.5180277824401855,High,6/26/09,2009,6,108.0,41162041.0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,6.0
2308,2308,7000000,0,en,3.13201904296875,Medium,4/8/83,1983,4,100.0,1246141.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,2.0,9.0,0.0,2.0,20.0
2309,2309,1227401,0,en,8.31963062286377,High,10/4/91,1991,10,100.0,1277401.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,9.0,0.0,1.0,15.0
2310,2310,2200000,0,en,17.112594604492188,Superb,12/18/71,1971,12,136.0,26589000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,8.0,0.0,2.0,13.0
2311,2311,12156348,0,fr,5.662108898162842,Medium,11/1/16,2016,11,98.0,7900000.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,4.0,15.0,0.0,2.0,9.0
2312,2312,30000000,1,en,10.901354789733887,Superb,4/23/08,2008,4,99.0,63833449.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,8.0,0.0,1.0,10.0
2313,2313,0,1,en,4.453296184539795,Medium,5/30/03,2003,5,107.0,3117985.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,28.0
2314,2314,13000000,1,en,7.421245098114014,High,12/30/11,2011,12,105.0,114956699.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,8.0,8.0,0.0,2.0,15.0
2315,2315,0,0,en,8.534038543701172,High,5/16/13,2013,5,122.0,455815.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,6.0,21.0
2316,2316,5500000,0,en,6.149294853210449,High,1/18/14,2014,1,120.0,5483299.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,11.0,0.0,1.0,11.0
2317,2317,24000000,0,en,11.66617202758789,Superb,6/17/88,1988,6,91.0,43455230.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,1.0,12.0
2318,2318,24000000,0,en,11.184385299682617,Superb,9/9/91,1991,9,137.0,41895491.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,9.0,0.0,1.0,12.0
2319,2319,24000000,0,en,8.407519340515137,High,12/12/69,1969,12,146.0,33208099.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,8.0,0.0,1.0,7.0
2320,2320,1500000,1,en,7.081404209136963,High,7/24/13,2013,7,104.0,3566225.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,0.0,1.0,14.0
2321,2321,20000000,0,en,2.582818031311035,Low,3/31/06,2006,3,105.0,21170563.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,1.0,3.0
2322,2322,1805000,0,en,12.90707015991211,Superb,4/11/53,1953,4,98.0,4905000.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,0.0,1.0,10.0
2323,2323,195000000,1,en,4.503505229949951,Medium,6/28/11,2011,6,154.0,1123746996.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,18.0,0.0,1.0,29.0
2324,2324,0,0,fr,2.7614500522613525,Low,10/28/30,2030,10,63.0,7940.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,11.0,0.0,1.0,18.0
2325,2325,75000000,1,en,6.303465843200684,High,8/31/11,2011,8,110.0,132274484.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,3.0,8.0,0.0,4.0,31.0
2326,2326,79000000,0,en,9.645543098449707,Superb,12/24/03,2003,12,154.0,173013509.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,10.0,0.0,4.0,89.0
2327,2327,58000000,1,en,187.86048889160156,Superb,2/9/16,2016,2,108.0,783112979.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,7.0,18.0,0.0,1.0,88.0
2328,2328,15000000,0,en,10.627364158630371,Superb,2/29/88,1988,2,92.0,73326666.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,9.0,0.0,1.0,30.0
2329,2329,45000000,0,en,8.279285430908203,High,10/18/12,2012,10,101.0,30353232.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,3.0,3.0,0.0,1.0,31.0
2330,2330,6200000,0,ko,1.0772520303726196,Low,9/10/10,2010,9,113.0,4820000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,0.0,4.0,2.0
2331,2331,0,0,en,7.859837055206299,High,9/27/13,2013,9,105.0,81381.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,14.0
2332,2332,6400000,1,en,12.203065872192383,Superb,10/17/11,2011,10,99.0,35057696.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,9.0,0.0,1.0,11.0
2333,2333,0,0,en,7.03296422958374,High,10/27/14,2014,10,93.0,111996.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4.0,8.0,0.0,2.0,12.0
